AM01272	NULL
AM01284	NULL
AM01285	NULL
AM01288	NULL
AM01293	NULL
AM01298	NULL
AM01299	NULL
AM01306	NULL
AM01314	NULL
AM01323	NULL
AM01328	NULL
AM01329	NULL
AM01331	NULL
AM01332	NULL
AM01339	NULL
AM01344	NULL
AM01345	NULL
AM01349	NULL
AM01350	NULL
AM01355	NULL
AM01356	NULL
AM01358	NULL
AM01362	NULL
AM01371	NULL
AM01391	NULL
AM01394	NULL
AM01402	NULL
AM01411	NULL
AM01415	NULL
AM01430	NULL
AM01435	NULL
AM01447	NULL
AM01450	NULL
AM01454	NULL
AM01468	NULL
AM01476	NULL
AM01493	NULL
AM01501	NULL
AM01513	NULL
AM01515	NULL
AM01528	NULL
AM01530	NULL
AM01554	NULL
AM01556	NULL
AM01575	NULL
AM01580	NULL
AM01581	NULL
AM01595	NULL
AM01597	NULL
AM01599	NULL
AM01609	NULL
AM01611	NULL
AM01630	NULL
AM01647	NULL
AM01657	NULL
AM01661	NULL
AM01663	NULL
AM01666	NULL
AM01669	NULL
AM01688	NULL
AM01696	NULL
AM01708	NULL
AM01714	NULL
AM01716	NULL
AM01724	NULL
AM01740	NULL
AM01747	NULL
AM01752	NULL
AM01753	NULL
AM01755	NULL
AM01765	NULL
AM01785	NULL
AM01788	NULL
AM01793	NULL
AM01799	NULL
AM01801	NULL
AM01811	NULL
AM01818	NULL
AM01822	NULL
AM01831	NULL
AM01848	NULL
AM01849	NULL
AM01876	NULL
AM01877	NULL
AM01887	NULL
AM01895	NULL
AM01896	NULL
AM01897	NULL
AM01914	NULL
AM01916	NULL
AM01923	NULL
AM01932	NULL
AM01933	NULL
AM01946	NULL
AM01947	NULL
AM01950	NULL
AM01955	NULL
AM01957	NULL
AM01958	NULL
AM01966	NULL
AM01971	NULL
AM01987	NULL
AM01990	NULL
AM01992	NULL
AM02001	NULL
AM02003	NULL
AM02006	NULL
AM02008	NULL
AM02016	NULL
AM02017	NULL
AM02018	NULL
AM02021	GB15792
AM02023	NULL
AM02037	NULL
AM02042	NULL
AM02047	NULL
AM02053	NULL
AM02076	NULL
AM02078	NULL
AM02080	NULL
AM02083	NULL
AM02084	NULL
AM02097	NULL
AM02104	NULL
AM02110	NULL
AM02115	NULL
AM02129	NULL
AM02133	NULL
AM02136	NULL
AM02137	NULL
AM02150	NULL
AM02160	NULL
AM02176	NULL
AM02179	NULL
AM02191	NULL
AM02218	NULL
AM02230	NULL
AM02232	NULL
AM02233	NULL
AM02243	NULL
AM02251	NULL
AM02259	NULL
AM02267	NULL
AM02277	NULL
AM02284	NULL
AM02286	NULL
AM02288	NULL
AM02311	GB30148
AM02324	NULL
AM02333	NULL
AM02342	NULL
AM02347	NULL
AM02352	NULL
AM02354	NULL
AM02357	NULL
AM02359	NULL
AM02363	NULL
AM02365	NULL
AM02366	NULL
AM02374	NULL
AM02393	NULL
AM02414	NULL
AM02418	NULL
AM02421	NULL
AM02422	NULL
AM02434	NULL
AM02435	NULL
AM02436	NULL
AM02463	NULL
AM02479	NULL
AM02515	NULL
AM02517	NULL
AM02522	NULL
AM02532	NULL
AM02535	NULL
AM02553	NULL
AM02561	NULL
AM02583	NULL
AM02593	NULL
AM02611	NULL
AM02615	NULL
AM02616	NULL
AM02617	NULL
AM02620	NULL
AM02633	GB10004
AM02636	GB10007
AM02642	GB10013
AM02654	GB10026
AM02660	GB10032
AM02707	GB10079
AM02709	GB10081
AM02711	GB10083
AM02713	GB10085
AM02716	GB10088
AM02741	GB10113
AM02751	GB10123
AM02752	GB10124
AM02762	GB10134
AM02777	GB10149
AM02784	GB10156
AM02786	GB10158
AM02797	GB10169
AM02799	GB10171
AM02800	GB10172
AM02803	GB10176
AM02805	GB10178
AM02806	GB10179
AM02813	GB10186
AM02846	GB10219
AM02850	GB10223
AM02853	GB10226
AM02856	GB10229
AM02858	GB10231
AM02861	GB10234
AM02862	GB10235
AM02885	GB10258
AM02896	GB30104
AM02897	GB30104
AM02907	GB30512
AM02909	GB10279
AM02917	GB10287
AM02939	GB10309
AM02942	GB10312
AM02943	GB10313
AM02957	GB10327
AM02966	GB10336
AM02968	GB10338
AM02970	GB10340
AM02983	GB10353
AM02991	GB10361
AM02999	GB10370
AM03007	GB10378
AM03015	GB10387
AM03024	GB10396
AM03026	GB10398
AM03029	GB10401
AM03047	GB10419
AM03051	GB10423
AM03071	GB30410
AM03081	GB10453
AM03086	GB10458
AM03090	GB10462
AM03096	GB10469
AM03101	GB10474
AM03110	GB10483
AM03119	GB10492
AM03126	GB10500
AM03129	GB10503
AM03130	GB10504
AM03131	GB10504
AM03132	GB12997
AM03134	GB10507
AM03137	GB10510
AM03138	GB10511
AM03142	GB10515
AM03149	GB10522
AM03182	GB10555
AM03187	GB10560
AM03207	GB10580
AM03212	GB10585
AM03218	GB10591
AM03225	GB10598
AM03252	GB10626
AM03278	GB10651
AM03279	GB10652
AM03284	GB10657
AM03299	GB10673
AM03308	GB10683
AM03327	GB10702
AM03329	GB10704
AM03342	GB10717
AM03353	GB10728
AM03357	GB10732
AM03370	GB10745
AM03391	GB10766
AM03400	GB10775
AM03414	GB10789
AM03421	GB10796
AM03428	GB10803
AM03431	GB10806
AM03434	GB10809
AM03440	GB10815
AM03452	GB10827
AM03470	GB10845
AM03475	GB10850
AM03476	GB10851
AM03491	GB30256
AM03498	GB10873
AM03499	GB30585
AM03515	GB10890
AM03521	GB10896
AM03533	GB10908
AM03559	GB10934
AM03570	GB10945
AM03582	GB10959
AM03591	GB10968
AM03595	GB10972
AM03614	GB10991
AM03616	GB10994
AM03625	GB11001
AM03627	GB11003
AM03630	GB30598
AM03633	GB11009
AM03640	GB11016
AM03645	GB11021
AM03657	GB11033
AM03658	GB11034
AM03663	GB11039
AM03664	GB11040
AM03667	GB11043
AM03670	GB11046
AM03678	GB11054
AM03683	GB11059
AM03684	GB11060
AM03685	GB11061
AM03710	GB11086
AM03711	GB11087
AM03727	GB11103
AM03730	GB11106
AM03744	GB11120
AM03767	GB11143
AM03774	GB11150
AM03780	GB11156
AM03801	GB11177
AM03802	GB11178
AM03807	GB11183
AM03823	GB11200
AM03824	GB11201
AM03827	GB11204
AM03832	GB11209
AM03840	GB11217
AM03882	GB11259
AM03897	GB11274
AM03900	GB11277
AM03913	GB11290
AM03925	GB11302
AM03932	GB11309
AM03943	GB11321
AM03946	GB11324
AM03958	GB11336
AM03964	GB11343
AM03967	GB11346
AM03972	GB12522
AM03980	GB11359
AM03983	GB11362
AM03984	GB11363
AM03989	GB11366
AM03997	GB11374
AM03999	GB11376
AM04006	GB11383
AM04007	GB11384
AM04009	GB11386
AM04012	GB30340
AM04019	GB11397
AM04024	GB11403
AM04029	GB11408
AM04032	GB11411
AM04039	GB11418
AM04057	GB11436
AM04058	GB11437
AM04060	GB11439
AM04085	GB11464
AM04086	GB11465
AM04107	GB11486
AM04112	GB11492
AM04113	GB11493
AM04119	GB11499
AM04137	GB11517
AM04145	GB11525
AM04161	GB30413
AM04172	GB11552
AM04175	GB11555
AM04189	GB11569
AM04199	GB11579
AM04228	GB11608
AM04235	GB11615
AM04236	GB11616
AM04239	GB30017
AM04267	GB11647
AM04272	GB11652
AM04295	GB11675
AM04296	GB11676
AM04299	GB16003
AM04303	GB11683
AM04310	GB11690
AM04313	GB11693
AM04315	GB11695
AM04319	GB11699
AM04322	GB11702
AM04333	GB11713
AM04344	GB11725
AM04366	GB11747
AM04367	GB11748
AM04368	GB11749
AM04371	GB11752
AM04373	GB11754
AM04377	GB11758
AM04384	GB11765
AM04385	GB11766
AM04393	GB11774
AM04401	GB11782
AM04402	GB11783
AM04403	GB11784
AM04405	GB11786
AM04411	GB11792
AM04414	GB11795
AM04434	GB11815
AM04445	GB11826
AM04449	GB11830
AM04459	GB11840
AM04482	GB11863
AM04492	GB11874
AM04495	GB11877
AM04497	GB11879
AM04500	GB11882
AM04510	GB11892
AM04515	GB11898
AM04530	GB11913
AM04531	GB11914
AM04532	GB11915
AM04558	GB11941
AM04566	GB11948
AM04593	GB11976
AM04596	GB11979
AM04598	GB11981
AM04610	GB11993
AM04629	GB12012
AM04642	GB12025
AM04643	GB12026
AM04646	GB12029
AM04648	GB12031
AM04662	GB12045
AM04664	GB12047
AM04668	GB12051
AM04674	GB12057
AM04690	GB12073
AM04698	GB12081
AM04700	GB12083
AM04707	GB12090
AM04710	GB12093
AM04713	GB12094
AM04714	GB12094
AM04726	GB12105
AM04728	GB12107
AM04730	GB12109
AM04734	GB12113
AM04741	GB12120
AM04746	GB12125
AM04758	GB12137
AM04766	GB12145
AM04779	GB12158
AM04795	GB12174
AM04802	GB12181
AM04811	GB12190
AM04822	GB12202
AM04825	GB12205
AM04829	GB12209
AM04836	GB12217
AM04839	GB12220
AM04845	GB12226
AM04871	GB12251
AM04879	GB12259
AM04892	GB12273
AM04902	GB12283
AM04903	GB12284
AM04909	GB12290
AM04911	GB12292
AM04914	GB12295
AM04927	GB12308
AM04944	GB12325
AM04950	GB12331
AM04953	GB12334
AM04957	GB12338
AM04968	GB12350
AM04976	GB12358
AM04978	GB12360
AM04982	GB12364
AM04985	GB12367
AM04990	GB12372
AM04996	GB12378
AM05001	GB12383
AM05003	GB12385
AM05008	GB12390
AM05020	GB12402
AM05037	GB12420
AM05042	GB12425
AM05045	GB12428
AM05052	GB12435
AM05053	GB12436
AM05064	GB30300
AM05067	GB12450
AM05075	GB12458
AM05081	GB12464
AM05082	GB12465
AM05087	GB12470
AM05089	GB12472
AM05096	GB12479
AM05104	GB12487
AM05105	GB12488
AM05117	GB12500
AM05147	GB12531
AM05149	GB12533
AM05167	GB12552
AM05188	GB12572
AM05189	GB12573
AM05194	GB12578
AM05195	GB12579
AM05209	GB12593
AM05217	GB12601
AM05219	GB12603
AM05228	GB12612
AM05240	GB12624
AM05253	GB12637
AM05261	GB12646
AM05273	GB12658
AM05283	GB12668
AM05285	GB12670
AM05298	GB15370
AM05306	GB12691
AM05309	GB12694
AM05318	GB30506
AM05332	GB12717
AM05376	GB12761
AM05395	GB12780
AM05398	GB12783
AM05456	GB12842
AM05464	GB12850
AM05469	GB12855
AM05470	GB12856
AM05477	GB12863
AM05479	GB12865
AM05485	GB12872
AM05494	GB30541
AM05497	GB12884
AM05509	GB12896
AM05511	GB12898
AM05514	GB12901
AM05515	GB12902
AM05529	GB12917
AM05531	GB12919
AM05548	GB12936
AM05551	GB12939
AM05557	GB12945
AM05564	GB12951
AM05566	GB12953
AM05576	GB12963
AM05593	GB12982
AM05606	GB12995
AM05608	GB12997
AM05613	GB13002
AM05614	GB13003
AM05628	GB13017
AM05637	GB13027
AM05654	GB13044
AM05655	GB13045
AM05659	GB13049
AM05675	GB13066
AM05682	GB13073
AM05690	GB13082
AM05699	GB13091
AM05713	GB13105
AM05725	GB13117
AM05741	GB13133
AM05761	GB13152
AM05796	GB13187
AM05797	GB13188
AM05821	GB13213
AM05822	GB13214
AM05824	GB13216
AM05827	GB13219
AM05830	GB13222
AM05834	GB13226
AM05845	GB13237
AM05848	GB13240
AM05853	GB13245
AM05854	GB13246
AM05863	GB13256
AM05871	GB13264
AM05876	GB13269
AM05884	GB13277
AM05887	GB13280
AM05888	GB13281
AM05898	GB13291
AM05899	GB13292
AM05908	GB13302
AM05913	GB13309
AM05931	GB13327
AM05947	GB13343
AM05950	GB13346
AM05951	GB13347
AM05967	GB30282
AM05978	GB13375
AM06009	GB13406
AM06032	GB13428
AM06099	GB13497
AM06120	GB13518
AM06121	GB13519
AM06128	GB13526
AM06129	GB13528
AM06134	GB13533
AM06141	GB13540
AM06146	GB13545
AM06171	GB13570
AM06175	GB13574
AM06189	GB13589
AM06190	GB13590
AM06196	GB13596
AM06212	GB13613
AM06215	GB13616
AM06216	GB13617
AM06245	GB13647
AM06280	GB13682
AM06295	GB13697
AM06296	GB13698
AM06302	GB13704
AM06306	GB13708
AM06313	GB13715
AM06315	GB13717
AM06328	GB13730
AM06341	GB30359
AM06350	GB13751
AM06353	GB13754
AM06357	GB13758
AM06358	GB13759
AM06363	GB13764
AM06371	GB13772
AM06372	GB13773
AM06375	GB13776
AM06376	GB13777
AM06378	GB13779
AM06389	GB13790
AM06399	GB13800
AM06400	GB13801
AM06401	GB13802
AM06415	GB13816
AM06422	GB13823
AM06432	GB13833
AM06439	GB13840
AM06466	GB13867
AM06469	GB13870
AM06473	GB13874
AM06474	GB13875
AM06479	GB13881
AM06484	GB13886
AM06486	GB13888
AM06486R	GB13888
AM06496R	GB13898
AM06500R	GB13902
AM06501	GB13903
AM06502R	GB13904
AM06524	GB13926
AM06526	GB13928
AM06534	GB13936
AM06542	GB13944
AM06545	GB13947
AM06568	GB13970
AM06570	GB13972
AM06586	GB13988
AM06596	GB30218
AM06617	GB14017
AM06638	GB14039
AM06661	GB14062
AM06663	GB14064
AM06681	GB30528
AM06684	GB14082
AM06705	GB14104
AM06706	GB14105
AM06716	GB14116
AM06733	GB14133
AM06735	GB14135
AM06745	GB14145
AM06752	GB14152
AM06757	GB14157
AM06758	GB14158
AM06761	GB14161
AM06781	GB14182
AM06788	GB14189
AM06792	GB14193
AM06798	GB14199
AM06802	GB14203
AM06805	GB30339
AM06813	GB14214
AM06829	GB14230
AM06877	GB14277
AM06883	GB17254
AM06890	GB14290
AM06905	GB14305
AM06912	GB14312
AM06913	GB14313
AM06924	GB14324
AM06932	GB14332
AM06938	GB14339
AM06954	GB14356
AM06963	GB14365
AM06969	GB14371
AM06970	GB14372
AM06977	GB30097
AM06992	GB14394
AM06995	GB14397
AM07008	GB14410
AM07018	GB14420
AM07029	GB14431
AM07059	GB14461
AM07065	GB14467
AM07088	GB14490
AM07092	GB14494
AM07094	GB14496
AM07097	GB14499
AM07110	GB14512
AM07111	GB14513
AM07112	GB14514
AM07128	GB14529
AM07138	GB14539
AM07155	GB14557
AM07168	GB14571
AM07170	GB14573
AM07177	GB14580
AM07183	GB14586
AM07184	GB14587
AM07187	GB14590
AM07191	GB14594
AM07192	GB14595
AM07204	GB14607
AM07206	GB14609
AM07217	GB14620
AM07234	GB14637
AM07239	GB14642
AM07255	GB14658
AM07262	GB14665
AM07293	GB14696
AM07302	GB14705
AM07303	GB14706
AM07305	GB14708
AM07320	GB14723
AM07329	GB14732
AM07333	GB14736
AM07340	GB14743
AM07351	GB14756
AM07356	GB14761
AM07366	GB14771
AM07384	GB14789
AM07390	GB14795
AM07414	GB14819
AM07415	GB30584
AM07421	GB14826
AM07422	GB14827
AM07425	GB14830
AM07429	GB14834
AM07437	GB14842
AM07441	GB14846
AM07451	GB14856
AM07488	GB14894
AM07489	GB14895
AM07495	GB14903
AM07501	GB14909
AM07503	GB14911
AM07535	GB14944
AM07538	GB14947
AM07540	GB14949
AM07551	GB14960
AM07557	GB14965
AM07571	GB14980
AM07577	GB14986
AM07583	GB14992
AM07593	GB15002
AM07600	GB15009
AM07605	GB15014
AM07607	GB15016
AM07616	GB15025
AM07619	GB15028
AM07624	GB15033
AM07644	GB15053
AM07671	GB15080
AM07680	GB15089
AM07695	GB30514
AM07703	GB15113
AM07706	GB15116
AM07713	GB15123
AM07755	GB15165
AM07757	GB15168
AM07758	GB15169
AM07777	GB15188
AM07785	GB15196
AM07786	GB15197
AM07787	GB15198
AM07801	GB15212
AM07806	GB15217
AM07810	GB15221
AM07812	GB15223
AM07815	GB15226
AM07819	GB15230
AM07823	GB15234
AM07827	GB15238
AM07837	GB15248
AM07838	GB15249
AM07841	GB15252
AM07844	GB15255
AM07846	GB15257
AM07848	GB15259
AM07882	GB15292
AM07889	GB15299
AM07903	GB15314
AM07909	GB15321
AM07910	GB15322
AM07912	GB15324
AM07914	GB15326
AM07923	GB15335
AM07927	GB15339
AM07937	GB15349
AM07939	GB15351
AM07941	GB15353
AM07943	GB15355
AM07945	GB15357
AM07946	GB15358
AM07947	GB15359
AM07956	GB15368
AM07975	GB15387
AM07979	GB15391
AM07986	GB15398
AM07988	GB15400
AM07991	GB15403
AM07993	GB15405
AM07996	GB15408
AM07999	GB15411
AM08012	GB30012
AM08013	GB15426
AM08015	GB15428
AM08026	GB15439
AM08048	GB15461
AM08050	GB15463
AM08057	GB15471
AM08087	GB15502
AM08098	GB15513
AM08105	GB15520
AM08110	GB15525
AM08116	GB15531
AM08121	GB15536
AM08131	GB15546
AM08156	GB15572
AM08182	GB15598
AM08211	GB15627
AM08213	GB15629
AM08236	GB15653
AM08256	GB15673
AM08260	GB15677
AM08263	GB15680
AM08270	GB15687
AM08271	GB15688
AM08273	GB15690
AM08282	GB15699
AM08294	GB15711
AM08299	GB15716
AM08303	GB15720
AM08312	GB15729
AM08337	GB15755
AM08361	GB15779
AM08363	GB15781
AM08387	GB15805
AM08391	GB15809
AM08396	GB15814
AM08400	GB15818
AM08409	GB15827
AM08414	GB15832
AM08421	GB15839
AM08435	GB15853
AM08444	GB15862
AM08456	GB15874
AM08459	GB15877
AM08462	GB15881
AM08466	GB15885
AM08467	GB15886
AM08514	GB15933
AM08515	GB15934
AM08517	GB15936
AM08518	GB15937
AM08529	GB15948
AM08538	GB15957
AM08540	GB15959
AM08561	GB15980
AM08568	GB15986
AM08574	GB15992
AM08576	GB15994
AM08591	GB16010
AM08623	GB16042
AM08630	GB16049
AM08646	GB16065
AM08652	GB16071
AM08663	GB16082
AM08672	GB16091
AM08684	GB16104
AM08689	GB16109
AM08695	GB16115
AM08698	GB16118
AM08704	GB16124
AM08712	GB16132
AM08713	GB16133
AM08717	GB16138
AM08721	GB16142
AM08746	GB16168
AM08775	GB16198
AM08776	GB16199
AM08780	GB16203
AM08788	GB30337
AM08796	GB16216
AM08797	GB16217
AM08799	GB16219
AM08815	GB16235
AM08833	GB16253
AM08844	GB16264
AM08864	GB16284
AM08867	GB16287
AM08868	GB16288
AM08876	GB16296
AM08883	GB16303
AM08885	GB16305
AM08890	GB16310
AM08897	GB16317
AM08906	GB16326
AM08911	GB16331
AM08930	GB16350
AM08951	GB16370
AM08975	GB16394
AM08978	GB16397
AM08982	GB16401
AM08985	GB16404
AM08994	GB16415
AM08999	GB16420
AM09008	GB16429
AM09017	GB16438
AM09022	GB16443
AM09026	GB16447
AM09029	GB16450
AM09030	GB16451
AM09055	GB16476
AM09076	GB16497
AM09090	GB16511
AM09091	GB16512
AM09098	GB16519
AM09101	GB16522
AM09116	GB16537
AM09126	GB16547
AM09128	GB16549
AM09136	GB16556
AM09142	GB16562
AM09174	GB16595
AM09175	GB16597
AM09182	GB16604
AM09244	GB16666
AM09258	GB16679
AM09276	GB16697
AM09277	GB30317
AM09278	GB16699
AM09280	GB16701
AM09282	GB16703
AM09284	GB16705
AM09292	GB16713
AM09295	GB16716
AM09321	GB16742
AM09340	GB16762
AM09347	GB16769
AM09349	GB30160
AM09364	GB16787
AM09365	GB16788
AM09366	GB16789
AM09371	GB16794
AM09384	GB16807
AM09393	GB16815
AM09412	GB16834
AM09413	GB16835
AM09426	GB16848
AM09441	GB16864
AM09452	GB16875
AM09457	GB16880
AM09470	GB16893
AM09489	GB16912
AM09496	GB16919
AM09497	GB16920
AM09521	GB16944
AM09522	GB16945
AM09530	GB16953
AM09533	GB16956
AM09535	GB16958
AM09536	GB16959
AM09542	GB16965
AM09551	GB30471
AM09560	GB16983
AM09569	GB16992
AM09609	GB17032
AM09617	GB17040
AM09624	GB17047
AM09632	GB17056
AM09646	GB17070
AM09655	GB17079
AM09656	GB17081
AM09659	GB17084
AM09661	GB17086
AM09663	GB17088
AM09671	GB17096
AM09677	GB17102
AM09688	GB17113
AM09729	GB17154
AM09750	GB17175
AM09763	GB17188
AM09776	GB17201
AM09797	GB17222
AM09808	GB17233
AM09810	GB17235
AM09811	GB17236
AM09819	GB17244
AM09832	GB17257
AM09838	GB17263
AM09839	GB17264
AM09855	GB17280
AM09857	GB17282
AM09860	GB17285
AM09864	GB17289
AM09865	GB17290
AM09874	GB17299
AM09879	GB17304
AM09883	GB17308
AM09884	GB17309
AM09886	GB17311
AM09898	GB17323
AM09928	GB17355
AM09937	GB17364
AM09941	GB17368
AM09947	GB17374
AM09948	GB17375
AM09958	GB17385
AM09966	GB17393
AM09981	GB17409
AM09993	GB17421
AM09996	GB17424
AM10029	GB17457
AM10033	GB17461
AM10047	GB17476
AM10049	GB17478
AM10051	GB17480
AM10052	GB17481
AM10062	GB17491
AM10067	GB17496
AM10080	GB17509
AM10082	GB17511
AM10092	GB19713
AM10095	GB17524
AM10096	GB17525
AM10113	GB17542
AM10131	GB17559
AM10138	GB17566
AM10149	GB17577
AM10157	GB17585
AM10160	GB17589
AM10165	GB17594
AM10166	GB17595
AM10170	GB17599
AM10178	GB17607
AM10182	GB17609
AM10185	GB17612
AM10200	GB17626
AM10201	GB17627
AM10204	GB17630
AM10208	GB17634
AM10209	GB17635
AM10212	GB17638
AM10214	GB17640
AM10230	GB30110
AM10239	GB17665
AM10244	GB17670
AM10260	GB17687
AM10267	GB17694
AM10272	GB17699
AM10289	GB17716
AM10309	GB17736
AM10312	GB17739
AM10322	GB17749
AM10337	GB17764
AM10352	GB17779
AM10357	GB17785
AM10363	GB17791
AM10379	GB17807
AM10397	GB17826
AM10403	GB17832
AM10407	GB17836
AM10426	GB30265
AM10428	GB17857
AM10456	GB17885
AM10471	GB17900
AM10488	GB17917
AM10507	GB17934
AM10517	GB17944
AM10524	GB17951
AM10525	GB17952
AM10538	GB17965
AM10540	GB17967
AM10569	GB17996
AM10576	GB18003
AM10585	GB18012
AM10596	GB18023
AM10601	GB18028
AM10602	GB18029
AM10603	GB18030
AM10608	GB18035
AM10612	GB18039
AM10625	GB18053
AM10635	GB18064
AM10636	GB18065
AM10648	GB18077
AM10669	GB18099
AM10676	GB18106
AM10678	GB18108
AM10682	GB18112
AM10692	GB18124
AM10695	GB18127
AM10701	GB18133
AM10712	GB18144
AM10714	GB18146
AM10721	GB18153
AM10730	GB18162
AM10738	GB18170
AM10750	GB18183
AM10776	GB18210
AM10779	GB18213
AM10787	GB18221
AM10790	GB18224
AM10796	GB18230
AM10799	GB18233
AM10815	GB18250
AM10824	GB18259
AM10827	GB18262
AM10829	GB18264
AM10842	GB18277
AM10847	GB18282
AM10850	GB18285
AM10886	GB18321
AM10915	GB18351
AM10918	GB18354
AM10927	GB18363
AM10935	GB18371
AM10939	GB18375
AM10946	GB18383
AM10950	GB18387
AM10967	GB18404
AM10975	GB18412
AM10985	GB30094
AM10996	GB18433
AM11005	GB18442
AM11009	GB18446
AM11023	GB18460
AM11036	GB18474
AM11043	GB18481
AM11057	GB18495
AM11060	GB18498
AM11065	GB18503
AM11067	GB18505
AM11075	GB18513
AM11077	GB18515
AM11082	GB18520
AM11084	GB18522
AM11085	GB18523
AM11108	GB18548
AM11117	GB18557
AM11134	GB18574
AM11137	GB18577
AM11148	GB18587
AM11153	GB18592
AM11161	GB18600
AM11192	GB18631
AM11200	GB18639
AM11230	GB18669
AM11234	GB18673
AM11237	GB18676
AM11242	GB18681
AM11245	GB18684
AM11256	GB18695
AM11260	GB18699
AM11261	GB18700
AM11285	GB18724
AM11300	GB18739
AM11309	GB18749
AM11310	GB18750
AM11313	GB18753
AM11316	GB18756
AM11317	GB18757
AM11324	GB18764
AM11329	GB18769
AM11331	GB18771
AM11342	GB18782
AM11355	GB18797
AM11357	GB18799
AM11358	GB18800
AM11370	GB18812
AM11394	GB18837
AM11395	GB18838
AM11398	GB18841
AM11404	GB18847
AM11405	GB18848
AM11425	GB18868
AM11428	GB18871
AM11437	GB18880
AM11459	GB18902
AM11474	GB18917
AM11477	GB18920
AM11481	GB18924
AM11489	GB18932
AM11508	GB18952
AM11512	GB18956
AM11516	GB18960
AM11518	GB18962
AM11521	GB30370
AM11537	GB18981
AM11557	GB19001
AM11568	GB19012
AM11573	GB19017
AM11574	GB19018
AM11576	GB19020
AM11592	GB19037
AM11594	GB19039
AM11601	GB19046
AM11608	GB19053
AM11611	GB19056
AM11612	GB19057
AM11616	GB19061
AM11625	GB19070
AM11629	GB19074
AM11632	GB19077
AM11654	GB19099
AM11689	GB30090
AM11711	GB19157
AM11742	GB19188
AM11744	GB19190
AM11747	GB19193
AM11754	GB19200
AM11762	GB19208
AM11767	GB30341
AM11769	GB19215
AM11772	GB19218
AM11775	GB19221
AM11791	GB19237
AM11800	GB19246
AM11806	GB19252
AM11807	GB19253
AM11816	GB19262
AM11818	GB19264
AM11837	GB19283
AM11843	GB19290
AM11844	GB19291
AM11870	GB19317
AM11872	GB19319
AM11873	GB19320
AM11881	GB19328
AM11894	GB19341
AM11898	GB19345
AM11908	GB19355
AM11913	GB19360
AM11919	GB30405
AM11925	GB19372
AM11929	GB19376
AM11943	GB19390
AM11952	GB19399
AM11972	GB19420
AM11997	GB19446
AM12008	GB19457
AM12023	GB19471
AM12024	GB19472
AM12028	GB19476
AM12039	GB19487
AM12043	GB19491
AM12053	GB19501
AM12057	GB19505
AM12058	GB19506
AM12074	GB19522
AM12075	GB19523
AM12079	GB19527
AM12090	GB19538
AM12093	GB19541
AM12096	GB19544
AM12100	GB19548
AM12107	GB19555
AM12112	GB19560
AM12116	GB19564
AM12153	GB19601
AM12162	GB19610
AM12184	GB19633
AM12196	GB19646
AM12201	GB19652
AM12220	GB19672
AM12226	GB19678
AM12228	GB19680
AM12243	GB19696
AM12260	GB19713
AM12274	GB19727
AM12280	GB19733
AM12287	GB19740
AM12302	GB19755
AM12303	GB19756
AM12305	GB19758
AM12309	GB19762
AM12312	GB19765
AM12317	GB19770
AM12320	GB19773
AM12324	GB19777
AM12331	GB19784
AM12333	GB19786
AM12336	GB19789
AM12342	GB19795
AM12343	GB19796
AM12345	GB19798
AM12352	GB19805
AM12369	GB19822
AM12378	GB19831
AM12405	GB19858
AM12409	GB19862
AM12410	GB19863
AM12412	GB19865
AM12413	GB19866
AM12435	GB19888
AM12449	GB19902
AM12472	GB19925
AM12478	GB19931
AM12493	GB19946
AM12512	GB19965
AM12519	GB19972
AM12522	GB19975
AM12528	GB19981
AM12548	GB20001
AM12559	GB20012
AM12560	GB20013
AM12561	GB20014
AM12564	GB20017
AM12582	GB20035
AM12592	GB20045
AM12595	GB20048
AM12598	GB20051
AM12601	GB20054
AM12606	GB20058
AM12611	GB20063
AM12624	GB20076
AM12627	GB20079
AM12628	GB20080
AM12640	GB30402
AM12674	GB20127
AM12675	GB20128
AM12695	GB20149
AM12699	GB20154
AM12703	GB30268
AM12731R	NULL
AM12735	NULL
AM12752	NULL
AM12759R	NULL
AM12760	NULL
AM12792	GB12975
AM12795	GB13255
AM12813	GB18468
AM12829	NULL
AM12830	NULL
AM12830R	NULL
AM12841R	NULL
AM12842R	NULL
AM12846R	NULL
AM12849R	NULL
AM12851	GB30268
AM12851R	GB30268
AM12852	NULL
AM12854R	NULL
AM12855R	NULL
AM12856R	NULL
AM12863R	NULL
AM12865R	NULL
AM12869R	NULL
AM12873	NULL
AM12873R	NULL
AM12874R	GB30268
AM12879	NULL
AM12880R	NULL
AM12881R	NULL
AM12883	NULL
AM12887	NULL
AM12896R	NULL
AM00015	NULL
AM00019R	NULL
AM00020	NULL
AM00039	NULL
AM00048	NULL
AM00050	NULL
AM00051R	NULL
AM00054	NULL
AM00054R	NULL
AM00059R	NULL
AM00062R	NULL
AM00084	NULL
AM00086	NULL
AM00089	NULL
AM00093	GB30324
AM00095	GB30350
AM00105	NULL
AM00108	NULL
AM00109	NULL
AM00111	GB11871
AM00115	NULL
AM00118	NULL
AM00132	NULL
AM00136	NULL
AM00139	NULL
AM00159	GB11871
AM00160	GB11871
AM00182	GB30120
AM00189	GB30134
AM00202	GB30201
AM00204	GB30261
AM00208	GB30263
AM00219	GB30295
AM00232	NULL
AM00242	GB18258
AM00253	GB30179
AM00254	GB30444
AM00265	GB30449
AM00278	GB30169
AM00306	GB11904
AM00313	GB30283
AM00330	GB15705
